sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_platform_id,sample_contact_name,sample_contact_email,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,gsm_id,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,tissue,cell_type,genome_build,biosample,sra
bm1077-hsc-frozen-160105-42,,,,,,,BM1077-HSC-Frozen-160105-42,GSM2540340,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540340,NONE,"GSE96769, GSE96772",0,SRX2649643,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613346,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649643
bm1077-hsc-frozen-160105-43,,,,,,,BM1077-HSC-Frozen-160105-43,GSM2540341,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540341,NONE,"GSE96769, GSE96772",0,SRX2649644,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613249,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649644
bm1077-hsc-frozen-160105-44,,,,,,,BM1077-HSC-Frozen-160105-44,GSM2540342,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540342,NONE,"GSE96769, GSE96772",0,SRX2649645,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613248,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649645
bm1077-hsc-frozen-160105-45,,,,,,,BM1077-HSC-Frozen-160105-45,GSM2540343,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540343,NONE,"GSE96769, GSE96772",0,SRX2649646,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613247,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649646
bm1077-hsc-frozen-160105-46,,,,,,,BM1077-HSC-Frozen-160105-46,GSM2540344,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540344,NONE,"GSE96769, GSE96772",0,SRX2649647,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613246,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649647
bm1077-hsc-frozen-160105-47,,,,,,,BM1077-HSC-Frozen-160105-47,GSM2540345,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540345,NONE,"GSE96769, GSE96772",0,SRX2649648,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613245,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649648
bm1077-hsc-frozen-160105-48,,,,,,,BM1077-HSC-Frozen-160105-48,GSM2540346,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540346,NONE,"GSE96769, GSE96772",0,SRX2649649,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613244,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649649
bm1077-hsc-frozen-160105-49,,,,,,,BM1077-HSC-Frozen-160105-49,GSM2540347,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540347,NONE,"GSE96769, GSE96772",0,SRX2649650,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613243,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649650
bm1077-hsc-frozen-160105-50,,,,,,,BM1077-HSC-Frozen-160105-50,GSM2540348,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540348,NONE,"GSE96769, GSE96772",0,SRX2649651,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613242,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649651
bm1077-hsc-frozen-160105-51,,,,,,,BM1077-HSC-Frozen-160105-51,GSM2540349,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540349,NONE,"GSE96769, GSE96772",0,SRX2649652,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613241,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649652
bm1077-hsc-frozen-160105-52,,,,,,,BM1077-HSC-Frozen-160105-52,GSM2540350,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540350,NONE,"GSE96769, GSE96772",0,SRX2649653,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613240,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649653
bm1077-hsc-frozen-160105-53,,,,,,,BM1077-HSC-Frozen-160105-53,GSM2540351,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540351,NONE,"GSE96769, GSE96772",0,SRX2649654,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613239,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649654
bm1077-hsc-frozen-160105-54,,,,,,,BM1077-HSC-Frozen-160105-54,GSM2540352,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540352,NONE,"GSE96769, GSE96772",0,SRX2649655,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613238,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649655
bm1077-hsc-frozen-160105-55,,,,,,,BM1077-HSC-Frozen-160105-55,GSM2540353,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540353,NONE,"GSE96769, GSE96772",0,SRX2649656,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613237,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649656
bm1077-hsc-frozen-160105-56,,,,,,,BM1077-HSC-Frozen-160105-56,GSM2540354,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540354,NONE,"GSE96769, GSE96772",0,SRX2649657,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613325,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649657
bm1077-hsc-frozen-160105-57,,,,,,,BM1077-HSC-Frozen-160105-57,GSM2540355,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540355,NONE,"GSE96769, GSE96772",0,SRX2649658,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613324,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649658
bm1077-hsc-frozen-160105-58,,,,,,,BM1077-HSC-Frozen-160105-58,GSM2540356,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540356,NONE,"GSE96769, GSE96772",0,SRX2649659,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613323,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649659
bm1077-hsc-frozen-160105-59,,,,,,,BM1077-HSC-Frozen-160105-59,GSM2540357,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540357,NONE,"GSE96769, GSE96772",0,SRX2649660,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613322,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649660
bm1077-hsc-frozen-160105-60,,,,,,,BM1077-HSC-Frozen-160105-60,GSM2540358,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540358,NONE,"GSE96769, GSE96772",0,SRX2649661,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613321,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649661
bm1077-hsc-frozen-160105-61,,,,,,,BM1077-HSC-Frozen-160105-61,GSM2540359,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540359,NONE,"GSE96769, GSE96772",0,SRX2649662,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613320,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649662
bm1077-hsc-frozen-160105-62,,,,,,,BM1077-HSC-Frozen-160105-62,GSM2540360,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540360,NONE,"GSE96769, GSE96772",0,SRX2649663,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613319,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649663
bm1077-hsc-frozen-160105-63,,,,,,,BM1077-HSC-Frozen-160105-63,GSM2540361,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540361,NONE,"GSE96769, GSE96772",0,SRX2649664,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613318,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649664
bm1077-hsc-frozen-160105-64,,,,,,,BM1077-HSC-Frozen-160105-64,GSM2540362,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540362,NONE,"GSE96769, GSE96772",0,SRX2649665,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613317,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649665
bm1077-hsc-frozen-160105-65,,,,,,,BM1077-HSC-Frozen-160105-65,GSM2540363,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540363,NONE,"GSE96769, GSE96772",0,SRX2649666,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613316,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649666
bm1077-hsc-frozen-160105-66,,,,,,,BM1077-HSC-Frozen-160105-66,GSM2540364,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540364,NONE,"GSE96769, GSE96772",0,SRX2649667,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613315,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649667
bm1077-hsc-frozen-160105-67,,,,,,,BM1077-HSC-Frozen-160105-67,GSM2540365,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540365,NONE,"GSE96769, GSE96772",0,SRX2649668,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613314,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649668
bm1077-hsc-frozen-160105-68,,,,,,,BM1077-HSC-Frozen-160105-68,GSM2540366,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540366,NONE,"GSE96769, GSE96772",0,SRX2649669,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613313,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649669
bm1077-hsc-frozen-160105-69,,,,,,,BM1077-HSC-Frozen-160105-69,GSM2540367,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540367,NONE,"GSE96769, GSE96772",0,SRX2649670,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613312,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649670
bm1077-hsc-frozen-160105-70,,,,,,,BM1077-HSC-Frozen-160105-70,GSM2540368,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540368,NONE,"GSE96769, GSE96772",0,SRX2649671,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613311,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649671
bm1077-hsc-frozen-160105-71,,,,,,,BM1077-HSC-Frozen-160105-71,GSM2540369,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540369,NONE,"GSE96769, GSE96772",0,SRX2649672,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613378,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649672
bm1077-hsc-frozen-160105-72,,,,,,,BM1077-HSC-Frozen-160105-72,GSM2540370,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540370,NONE,"GSE96769, GSE96772",0,SRX2649673,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613377,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649673
bm1077-hsc-frozen-160105-73,,,,,,,BM1077-HSC-Frozen-160105-73,GSM2540371,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540371,NONE,"GSE96769, GSE96772",0,SRX2649674,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613376,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649674
bm1077-hsc-frozen-160105-74,,,,,,,BM1077-HSC-Frozen-160105-74,GSM2540372,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540372,NONE,"GSE96769, GSE96772",0,SRX2649675,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613375,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649675
bm1077-hsc-frozen-160105-75,,,,,,,BM1077-HSC-Frozen-160105-75,GSM2540373,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540373,NONE,"GSE96769, GSE96772",0,SRX2649676,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613374,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649676
bm1077-hsc-frozen-160105-76,,,,,,,BM1077-HSC-Frozen-160105-76,GSM2540374,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540374,NONE,"GSE96769, GSE96772",0,SRX2649677,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613373,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649677
bm1077-hsc-frozen-160105-77,,,,,,,BM1077-HSC-Frozen-160105-77,GSM2540375,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540375,NONE,"GSE96769, GSE96772",0,SRX2649678,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613372,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649678
bm1077-hsc-frozen-160105-78,,,,,,,BM1077-HSC-Frozen-160105-78,GSM2540376,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540376,NONE,"GSE96769, GSE96772",0,SRX2649679,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613466,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649679
bm1077-hsc-frozen-160105-79,,,,,,,BM1077-HSC-Frozen-160105-79,GSM2540377,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540377,NONE,"GSE96769, GSE96772",0,SRX2649680,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613465,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649680
bm1077-hsc-frozen-160105-80,,,,,,,BM1077-HSC-Frozen-160105-80,GSM2540378,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540378,NONE,"GSE96769, GSE96772",0,SRX2649681,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613464,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649681
bm1077-hsc-frozen-160105-81,,,,,,,BM1077-HSC-Frozen-160105-81,GSM2540379,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540379,NONE,"GSE96769, GSE96772",0,SRX2649682,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613463,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649682
bm1077-hsc-frozen-160105-82,,,,,,,BM1077-HSC-Frozen-160105-82,GSM2540380,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540380,NONE,"GSE96769, GSE96772",0,SRX2649683,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613462,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649683
bm1077-hsc-frozen-160105-83,,,,,,,BM1077-HSC-Frozen-160105-83,GSM2540381,Public on Apr 26 2018,Mar 17 2017,May 15 2019,SRA,1,Bone Marrow CD34+,Homo sapiens,9606,genomic DNA,GPL18573,"Jason,Daniel,Buenrostro",jdbuenrostro@gmail.com,Broad Institute,415 Main Street,Cambridge,MA,02142,USA,Illumina NextSeq 500,other,genomic,ATAC-seq,GSM2540381,NONE,"GSE96769, GSE96772",0,SRX2649684,CD34+ Bone Marrow,HSC,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN06613461,https://www.ncbi.nlm.nih.gov/sra?term=SRX2649684
