sample_name,protocol,organism,read_type,data_source,srr,srx,sample_title,sample_geo_accession,sample_status,sample_submission_date,sample_last_update_date,sample_type,sample_channel_count,sample_source_name_ch1,sample_organism_ch1,sample_taxid_ch1,sample_molecule_ch1,sample_extract_protocol_ch1,sample_description,sample_data_processing,sample_platform_id,sample_contact_name,sample_contact_institute,sample_contact_address,sample_contact_city,sample_contact_state,sample_contact_zip_postal_code,sample_contact_country,sample_instrument_model,sample_library_selection,sample_library_source,sample_library_strategy,sample_supplementary_file_1,sample_series_id,sample_data_row_count,big_key,patient,condition,tissue,tissue_source,project,raw_data_location,raw_data_id,assay,library_strategy,genome_build,supplementary_files_format_and_content,biosample
premiere19,,,,,,,PREMIERE19,GSM5554486,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554486,29-10011,Diabetic Kidney Disease (DKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207061
premiere20,,,,,,,PREMIERE20,GSM5554487,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554487,29-10012,Diabetic Kidney Disease (DKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207062
premiere21,,,,,,,PREMIERE21,GSM5554488,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554488,29-10013,Diabetic Kidney Disease (DKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207063
premiere22,,,,,,,PREMIERE22,GSM5554489,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554489,29-10016,Diabetic Kidney Disease (DKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207064
premiere23,,,,,,,PREMIERE23,GSM5554490,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554490,31-10001,Diabetic Kidney Disease (DKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207065
premiere24,,,,,,,PREMIERE24,GSM5554491,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554491,31-10035,Diabetic Kidney Disease (DKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207066
premiere25,,,,,,,PREMIERE25,GSM5554492,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554492,31-10040,Diabetic Kidney Disease (DKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207067
premiere26,,,,,,,PREMIERE26,GSM5554493,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554493,31-10042,Diabetic Kidney Disease (DKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207016
premiere27,,,,,,,PREMIERE27,GSM5554494,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554494,29-10008,Hypertensive CKD (H-CKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207018
premiere28,,,,,,,PREMIERE28,GSM5554495,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554495,31-10000,Hypertensive CKD (H-CKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207019
premiere29,,,,,,,PREMIERE29,GSM5554496,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554496,31-10013,Hypertensive CKD (H-CKD),Kidney,Biopsy,KPMP,atlas.kpmp.org,,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207021
premiere30,,,,,,,PREMIERE30,GSM5554497,Public on Oct 10 2022,Sep 02 2021,Oct 10 2022,SRA,1,Kidney,Homo sapiens,9606,polyA RNA,"Single cells were isolated from frozen tissues according to the following protocol: dx.doi.org/10.17504/protocols.io.7dthi6n, 10X single cell RNA sequencing was performed according to dx.doi.org/10.17504/protocols.io.7dthi6n using the 10X Chromium Single-Cell 3’ Reagent Kit v3","Kidney_Healthy-Injury_Cell_Atlas_scCv3_Seurat_07302021.h5Seurat, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Counts_07302021.RDS, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_07302021.txt, Kidney_Healthy-Injury_Cell_Atlas_scCv3_Metadata_Field_Descriptions.txt","Basecalls were performed using NovaSeq Control Software v1.7.0, Sample demultiplexing, barcode processing, and gene expression quantifications were performed with the 10X Cell Ranger v3 pipeline using the GRCh38 (hg38) reference genome, A cutoff of < 50% mitochondrial reads per cell was applied, Ambient mRNA contamination was corrected using SoupX (v1.5.0), Cell barcodes having greater than 500 and less than 5000 genes detected were kept for downstream analyses",GPL24676,"Kun,,Zhang",UCSD,9500 Gilman Drive,La Jolla,California,92093,USA,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,NONE,"GSE183276, GSE183279",0,GSM5554497,PRE0181,Reference,Kidney,LivingDonor Biopsy,CZI-HCA,ncbi.nlm.nih.gov/geo/,GSE169285,10X scRNA-seq,,GRCh38 (hg38),"Seurat object in h5Seurat format, raw RNA counts provided in RDS format, sample metadata table in txt format, and metadata field descriptions in txt format",https://www.ncbi.nlm.nih.gov/biosample/SAMN21207022
